Content,Label
በሰንበት ቀን የምስጋና መዝሙር   እግዚአብሔርን ማመስገን መልካም ነው  ልዑል ሆይ  ለስምህም ዝማሬ ማቅረብ በማለዳ ምሕረትን  በሌሊትም እውነትህን ማውራት አሥር አውታር ባለው በበገና  ከምስጋና ጋርም በመሰንቆ አቤቱ  በሥራህ ደስ አሰኝተኸኛልና  በእጅህም ሥራ ደስ ይለኛልና አቤቱ  ሥራህ እጅግ ትልቅ ነው  አሳብህም እጅግ ጥልቅ ነው ሰነፍ ሰው አያውቅም  ልብ የሌለውም ይህን አያስተውለውም ኃጢአተኞች እንደ ሣር ሲበቅሉ ዓመፃ የሚያደርጉ ሁሉ ሲለመልሙ  ለዘላለም ዓለም እንዲጠፋ ነው አቤቱ  አንተ ግን ለዘላለም ልዑል ነህ አቤቱ  እነሆ  ጠላቶችህ ይጠፋሉና  ዓመፃንም የሚሠሩ ሁሉ ይበተናሉና ቀንዴ አንድ ቀንድ እንዳለው ከፍ ከፍ ይላል  ሽምግልናዬም በዘይት ይለመልማል ዓይኔም በጠላቶቼ ላይ አየች  ጆሮዬም በእኔ ላይ በቆሙ በክፉዎች ላይ ሰማች ጻድቅ እንደ ዘንባባ ያፈራል  እንደ ሊባኖስ ዝግባም ያድጋል በእግዚአብሔር ቤት ውስጥ ተተክለዋል  በአምላካችንም አደባባይ ውስጥ ይበቅላሉ ያን ጊዜ በለመለመ ሽምግልና ያፈራሉ ደስተኞችም ሆነው ይኖራሉ አምላኬ እግዚአብሔር እውነተኛ እንደ ሆነ ይነግራሉ  በእርሱም ዘንድ ዓመፃ የለም ,መልካም
በሰንበት ቀን የምስጋና መዝሙር   እግዚአብሔር ነገሠ  ክብርንም ለበሰ  እግዚአብሔር ኃይልን ለበሰ  ታጠቀም  ዓለምን እንዳትናወጥ አጸናት ዙፋንህ ከጥንት ጀምሮ የተዘጋጀ ነው  አንተም ከዘላለም ነህ አቤቱ  ወንዞች ከፍ ከፍ አደረጉ  ወንዞች ቃሎቻቸውን ከፍ ከፍ አደረጉ ከብዙ ውኆች ድምፅ ከባሕርም ታላቅ ሞገድ ይልቅ እግዚአብሔር በከፍታው ድንቅ ነው ምስክርህ እጅግ የታመነ ነው  አቤቱ  እስከ ረጅም ዘመን ድረስ ለቤትህ ቅድስና ይገባል ,መልካም
በአራተኛ ሰንበት የዳዊት መዝሙር   እግዚአብሔር የበቀል አምላክ ነው  የበቀል አምላክ ተገለጠ የምድር ፈራጅ ሆይ  ከፍ ከፍ በል  ለትዕቢተኞች ፍዳቸውን ክፈላቸው አቤቱ  ኃጢአተኞች እስከ መቼ? ኃጢአተኞች እስከ መቼ ይጓደዳሉይከራከራሉ  ዓመፃንም ይናገራሉ  ዓመፃንም የሚያደርጉ ሁሉ ይናገራሉ አቤቱ  ሕዝብን አዋረዱ  ርስትህንም አስቸገሩ ባልቴቲቱንና ድሀ አደጉን ገደሉ  ስደተኛውንም ገደሉ እግዚአብሔር አያይም  የያዕቆብ አምላክ አያስተውልም አሉ የሕዝብ ደንቆሮች ሆይ  አስተውሉ  ሰነፎችማ መቼ ይጠበባሉጆሮን የተከለው አይሰማምን? ዓይንን የሠራው አያይምንአሕዛብንስ የሚገሥጸው  ለሰውም እውቀት የሚያስተምረው እርሱ አይዘልፍምንየሰዎች አሳብ ከንቱ እንደ ሆነ እግዚአብሔር ያውቃል ለኃጢአተኛ ጕድጓድ እስኪቈፈር ድረስ ከክፉዎች ዘመናት ይወገድ ዘንድ  አቤቱ  አንተ የገሠጽኸው ሕግህንም ያስተማርኸው ሰው ምስጉን ነው እግዚአብሔር ሕዝቡን አይጥልምና  ርስቱንም አይተውምናፍርድ ወደ ጽድቅ እስኪመልስ ድረስ ልበ ቅኖችም ሁሉ ይከተሉአታል በክፉዎች ላይ ለእኔ የሚቆም ማን ነው? ዓመፃንስ በሚያደርጉ ላይ ለእኔ የሚከራከር ማን ነውእግዚአብሔር የረዳኝ ባይሆን ነፍሴ ለጥቂት ጊዜ በሲኦል ባደረች ነበር እግሮቼ ተሰናከሉ ባልሁ ጊዜ  አቤቱ  ምሕረትህ ረዳኝ አቤቱ  ለልቤ እንደ መከራዋ ብዛት ማጽናናትህ ነፍሴን ደስ አሰኛት በሕግ ላይ ዓመፅን የሚሠራ የዓመፅ ዙፋን ከአንተ ጋር አንድ ይሆናልንየጻድቅን ነፍስ ያደቡባታል  በንጹሕ ደምም ይፈርዳሉ እግዚአብሔር መጠጊያ ሆነኝ  አምላኬ የተስፋዬም ረዳት ነው እንደ በደላቸውም እንደ ክፋታቸውም ፍዳቸውን ይከፍላቸዋል  አምላካችን እግዚአብሔርም ያጠፋቸዋል ,መልካም
የዳዊት ምስጋና መዝሙር   ኑ  በእግዚአብሔር ደስ ይበለን  ለአምላክ ለመድኃኒታችን እልል እንበል በምስጋና ወደ ፊቱ እንድረስ  በዝማሬም ለእርሱ እልል እንበል እግዚአብሔር ታላቅ አምላክ ነውና  በአማልክትም ሁሉ ላይ ታላቅ ንጉሥ ነውና እግዚአብሔር ሕዝቡን አይጥላቸውም  የምድር ዳርቻዎችም በእጁ ውስጥ ናቸው  የተራሮች ከፍታዎች የእርሱ ናቸው ባሕር የእርሱ ናት እርሱም አደረጋት  የብስንም እጆቹ ሠሩአት ኑ  እንስገድ ለእርሱም እንገዛ  በእርሱ ባደረገን በእግዚአብሔር ፊት እንበርከክ እርሱ አምላካችን ነውና  እኛ የማሰማርያው ሕዝብ የእጁም በጎች ነንና በምድረ በዳ እንደ ተፈታተኑት እንዳስቈጡት ጊዜ  ዛሬ ድምፁን ብትሰሙ ልባችሁን አታጽኑ የተፈታተኑኝ አባቶቻችሁ ፈተኑኝ ሥራዬንም አዩ ያችን ትውልድ አርባ ዓመት ተቈጥቻት ነበር  ሁልጊዜ ልባቸው ይስታል  እነርሱም መንገዴን አላወቁም አልሁ ወደ ዕረፍቴም እንዳይገቡ በቁጣዬ ማልሁ ,መልካም
ከምርኮ በኋላ ቤት በተሠራ ጊዜ   ለእግዚአብሔር አዲስ ምስጋናን አመስግኑ  ምድር ሁሉ  እግዚአብሔርን አመስግኑ እግዚአብሔርን አመስግኑ ስሙንም ባርኩ  ዕለት ዕለትም ማዳኑን አውሩ ክብሩን ለአሕዛብ ተኣምራቱንም ለወገኖች ሁሉ ንገሩ እግዚአብሔር ታላቅ ምስጋናውም ብዙ ነውና  በአማልክትም ሁሉ ላይ የተፈራ ነውና የአሕዛብ አማልክት ሁሉ አጋንንት ናቸውና  እግዚአብሔር ግን ሰማያትን ሠራ ምስጋናና ውበት በፊቱ  ቅዱስነትና ግርማ በመቅደሱ ውስጥ ናቸው የአሕዛብ ወገኖች  ለእግዚአብሔር አምጡ  ክብርና ምስጋናን ለእግዚአብሔር አምጡ ለስሙ የሚገባ ክብርን ለእግዚአብሔር አምጡ  ቍርባን ያዙ ወደ አደባባዮችም ግቡ በቅድስናው ስፍራ ለእግዚአብሔር ስገዱ  ምድር ሁሉ በፊቱ ትነዋወጥ በአሕዛብ መካከል  እግዚአብሔር ነገሠ በሉ  እንዳይናወጥም ዓለሙን እርሱ አጸናው  አሕዛብንም በቅንነት ይፈርዳል ሰማያት ደስ ይበላቸው  ምድርም ሐሤትን ታድርግ  ባሕርና ሞላዋ ይናወጡ በረሃ በእርስዋም ያሉ ሁሉ ሐሤትን ያድርጉ  የዱር ዛፎች ሁሉ በዚያን ጊዜ በእግዚአብሔር ፊት ደስ ይላቸዋል ይመጣልና  በምድር ላይ ሊፈርድ ይመጣልና  እርሱም ዓለምን በጽድቅ አሕዛብንም በቅንነት ይፈርዳል ,መልካም
እግዚአብሔር ነገሠ  ምድር ሐሤትን ታድርግ  ብዙ ደሴቶችም ደስ ይበላቸው ደመና ጭጋግም በዙሪያው ናቸው  ጽድቅና ፍርድ የዙፋኑ መሠረት ናቸው እሳት በፊቱ ይሄዳል  ጠላቶቹንም በዙሪያው ያቃጥላል መብረቆቹ ለዓለም አበሩ  ምድር አየችና ተናወጠች ተራሮችም ከእግዚአብሔር ፊት  ከምድር ሁሉ ጌታ ፊት እንደ ሰም ቀለጡ ሰማያት የእርሱን ጽድቅ አወሩ  አሕዛብም ሁሉ ክብሩን አዩ ለተቀረጸ ምስል የሚሰግዱ ሁሉ  በጣዖቶቻቸውም የሚመኩ ይፈሩ  መላእክቱ ሁሉ  ስገዱለት አቤቱ  ስለ ፍርድህ ጽዮን ሰምታ ደስ አላት  የይሁዳም ሴት ልጆች ደስ አላቸው አንተ  እግዚአብሔር  በምድር ላይ ሁሉ ልዑል ነህና  በአማልክትም ሁሉ ላይ እጅግ ከፍ ከፍ ብለሃልና እግዚአብሔርን የምትወዱ  ክፋትን ጥሉ  እግዚአብሔር የቅዱሳኑን ነፍሶች ይጠብቃል  ከኃጥኣንም እጅ ያድናቸዋል ብርሃን ለጻድቃን  ደስታም ለልበ ቅኖች ወጣ ጻድቃን  በእግዚአብሔር ደስ ይበላችሁ  ለቅድስናውም መታሰቢያ አመስግኑ ,መልካም
የዳዊት መዝሙር   ለእግዚአብሔር አዲስ ምስጋናን አመስግኑ  እግዚአብሔር ተኣምራትን አድርጎአልና  ቀኙ የተቀደሰም ክንዱ ለእርሱ ማዳን አደረገ እግዚአብሔር ማዳኑን አስታወቀ  በአሕዛብም ፊት ጽድቁን ገለጠ  ለዕቆብ ምሕረቱን ለእስራኤልም ቤት እውነቱን አሰበ  የምድር ዳርቻዎች ሁሉ የአምላካችንን ማዳን አዩ  ምድር ሁሉ ሆይ  ለእግዚአብሔር እልል በሉ  አመስግኑ  ደስ ይበላችሁ  ዘምሩም  ለእግዚአብሔር በመሰንቆ  መሰንቆና በዝማሬ ድምፅ ዘምሩ  በዋሽንትና በመለከት ድምፅ በንጉሥ በእግዚአብሔር ፊት እልል በሉ  ባሕርና ሞላዋ  ዓለምም በእርስዋም የሚኖሩ ይናወጡ  ወንዞችም በአንድነት በእጅ ያጨብጭቡ  ተራሮች ደስ በላቸው  በምድር ሊፈርድ ይመጣልና  ለዓለምም በጽድቅ ለአሕዛብም በቅንነት ይፈርዳል ,መልካም
የዳዊት መዝሙር   እግዚአብሔር ነገሠ  አሕዛብ ይደንግጡ  በኪሩቤል ላይ ተቀመጠ  ምድር ትናወጥ  እግዚአብሔር በጽዮን ታላቅ ነው  እርሱም በአሕዛብ ሁሉ ላይ ከፍ ከፍ አለ  ግሩምና ቅዱስ ነውና ሁሉ ታቅ ስምህን ያመስግኑ  የንጉሥ ክብር ፍርድን ይወድዳል  አንተ ቅንነትን አጸናህ  ለያዕቆብ ፍርድንና ጽድቅን አንተ አደረግህ  አምላካችንን እግዚአብሔርን ከፍ ከፍ አድርጉት  ቅዱስ ነውና ወደ እግሩ መረገጫ ስገዱ  ሴና አሮን በካህናቱ ዘንድ  ሳሙኤልም ስሙን በሚጠሩት ዘንድ ናቸው  እግዚአብሔርን ጠሩት  እርሱም መለሰላቸው  በደመና ዓምድም ተናገራቸው  ምስክሩንና የሰጣቸውን ትእዛዝ ጠበቁ  አቤቱ አምላክችን ሆይ  ንተ ሰማሃቸው  አቤቱ  አንተ ማርሃቸው  ሥራቸውን ሁሉ ግን ተበቀልሃቸው  አምላካችንን እግዚአብሔርን ከፍ ከፍ አድርጉት  በቅዱስ ተራራውም ስገዱ  አምላካችን እግዚአብሔር ቅዱስ ነውና ,መልካም
 የምስጋና መዝሙር   ምድር ሁሉ  ለእግዚአብሔር እልል በሉ  በደስታም ለእግዚአብሔር ተገዙ  በሐሤትም ወደ ፊቱ ግቡ  እግዚአብሔር እርሱ አምላክ እንደ ሆነ እወቁ  እርሱ ሠራን እኛም አይደለንም  እኛስ ዝቡ የማሰማርያውም በጎች ነን  ወደ ደጆቹ በመገዛት  ወደ አደባባዮቹም በምስጋና ግቡ  አመስግኑት  ስሙንም ባርኩ  እግዚአብሔር ቸር  ምሕረቱም ለዘላለም  እውነቱም ለልጅ ልጅ ነውና ,መልካም
ሃሌ ሉያ  አቤቱ  በቅኖች ሸንጎ በጉባኤም በፍጹም ልቤ አመሰግንሃለሁ  የእግዚአብሔር ሥራ ታላቅ ናት  ደስ በሚሰኙባት ሁሉ ዘንድ የተፈለገች ናት  ሥራው ምስጋናና ግርማ ነው  ጽድቁም ለዘላለም ይኖራል  ለአምራቱ መታሰቢያን አደረገ  እግዚአብሔር መሓሪና ይቅር ባይ ነው  ለሚፈሩት ምግብን ሰጣቸው  ኪዳኑንም ለዘላለም ያስባል  የአሕዛብን ርስት ይሰጣቸው ዘንድ ለሕዝቡ የሥራውን ብርታት አሳየ  የእጆቹ ሥራ እነና ፍርድ ነው  ትእዛዙም ሁሉ የታመነ ነው  ለዘላለምም የጸና ነው  በእውነትና በቅንም የተሠራ ነው  መድኃኒትንም ለሕዝቡ ሰደደ  ኪዳኑንም ለዘላለም አዘዘ  ስሙ የተቀደሰና የተፈራ ነው  የጥበብ መጀመሪያ እዚአብሔርን መፍራት ነው  ለሚያደርጓትም ሁሉ ደኅና ማስተዋል አላቸው  ምስጋናውም ለዘላለም ይኖራል ,መልካም
ሃሌ ሉያ  እግዚአብሔርን የሚፈራ  ትእዛዙንም እጅግ የሚወድድ ሰው ምስጉን ነው  ዘሩ በምድር ላይ ኃያል ይሆናል  የቅኖች ትውልድ ትባረካለች  ክብርና ባለጠግነት በቤቱ ነው  ጽድቁም ለዘላለም ይኖራል  ለቅች ብርሃን በጨለማ ወጣ  መሓሪና ይቅር ባይ ጻድቅም ነው  ቸር ሰው ይራራል ያበድራልም  በፍርድም ነገሩን ይፈጽማል  ለዘላለም አይናወጥም  የጻድቅ መታሰቢያ ለዘላለም ይኖራል  ከክፉ ነገር አይፈራም  በግዚአብሔር ለመታመን ልቡ የጸና ነው  በጠላቶቹ ላይ እስኪያይ ድረስ ልቡ ጽኑ ነው  አይፈራም  በተነ ለችግረኞችም ሰጠ  ጽድቁ ለዘላለም ዓለም ይኖራል  ቀንዱ በክብር ከፍ ከፍ ይላል  ኃጢአተኛም አይቶ ይቈጣል  ጥርሱንም ያፋጫል  ይቀልጣልም  የኃጢአተኞችም ምኞት ትጠፋለች ,መልካም
ሃሌ ሉያ  የእግዚአብሔር ባሪያዎች ሆይ  አመስግኑት  የእግዚአብሔርንም ስም አመስግኑ  ከዛሬ ጀምሮ እስከ ዘላለም ድረስ የእግዚአብሔር ስም ቡሩክ ይሁን  ከፀሐይ መውጫ ጀምሮ እስከ መግቢያው ድረስ የእግዚብሔር ስም ይመስገን  እግዚአብሔር በአሕዛብ ሁሉ ላይ ከፍተኛ ነው  ክብሩም ከሰማያት በላይ ነው  እንደ አምላካችን እንደ እግዚአብሔር ማን ነው? በላይ የሚኖር  በሰማይና በምድር የተዋረዱትን የሚያይ  ከአለች ጋር ከሕዝቡም አለቆች ጋር ያኖረው ዘንድ ችግረኛን ከመሬት የሚያነሣ  ምስኪኑንም ከፋንድያ ከፍ ከፍ የሚያደርግ  መካኒቱን በቤት የሚያኖራት  ደስ የተሰኘችም የልጆች እናት የሚያደርጋት  ሃሌ ሉያ ,መልካም
ሃሌ ሉያ   እስራኤል ከግብጽ  የያዕቆብም ቤት ከእንግዳ ሕዝብ በወጣ ጊዜ  ይሁዳ መቅደሱ  እስራኤልም ግዛቱ ሆነ  ባሕር አየች ሸሸችም  ዮርዳኖስም ወደ ኋላው ተመለሰ  ተራሮች እንደ ኮርማዎች  ኮረብቶች ንደ ጠቦቶች ዘለሉ  አንቺ ባሕር የሸሸሽ  አንቺም ዮርዳኖስ ወደ ኋላሽ የተመለስሽ ምን ሆናችኋል እናንተም ተራሮች  እንደ ኮርማዎች  ኮረብቶችስ  እንደ ጠቦቶች ለምን ዘለላችሁ ከያዕቆብ አምላክ ፊት  ከጌታ ት ምድር ተናወጠች  ድንጋዩን ወደ ውኃ መቆሚያ  ጭንጫውንም ወደ ውኃ ምንጭ ከለወጠ ,መልካም
ለእኛ አይደለም  አቤቱ  ለእኛ አይደለም  ነገር ግን ለስምህ ስለ ምሕረትህ ስለ እውነትህም ምስጋናን ስጥ  አሕዛብ  አምላካቸው ወዴት ነው? አይበሉ  አምላካችንስ በላይ በሰማይ ነው  በሰማይም በምድርም ፈቀደውን ሁሉ አደረገ  የአሕዛብ ጣዖታቶች የወርቅና የብር  የሰው እጅ ሥራ ናቸው  አፍ አላቸው አይናገሩምም  ዓይን አላቸው አያዩምም  ጆሮ አላቸው አይሰሙምም  አፍንጫ አላቸው አያሸትቱምም  እጅ አላቸ ይዳሰሱምም  እግር አላቸው አይሄዱምም  በጕሮሮአቸውም አይናገሩም  የሚሠሩአቸውም የሚያምኑባቸውም ሁሉ እንደ እነርሱ ይሁኑ  የእስራኤል ቤት ሆይ  በእግዚአብሔር ታመኑ  ረድኤታቸውና መታመኛቸው እርሱ ው  የአሮን ቤት ሆይ  በእግዚአብሔር ታመኑ ረድኤታቸውና መታመኛቸው እርሱ ነው  እግዚአብሔርን የምትፈሩ ሆይ  በእግዚአብሔር ታመኑ  ረድኤታቸውና መታመኛቸው እርሱ ነው  እግዚአብሔር አሰበን ይባርከንማ የእስራኤልን ቤት ይባረካል  የአሮንንም ቤት ይባረካል  እግዚአብሔርን የሚፈሩትን  ትንንሾችንና ትልልቆችን ይባርካል  እግዚአብሔር በላያችሁ  በላያችሁና በልጆቻችሁ ላይ ይጨምር  እናንተ ሰማይንና ምድርን ለሠራ እግዚአብሔር የተባረካችሁ ናችሁ  የሰማያት ሰማይ ለእግዚአብሔር ነው  ምድርን ግን ለሰው ልጆች ሰጣት  አቤቱ  ሙታን የሚያመሰግኑህ አይደሉም ወደ ሲኦልም የሚወርዱ ሁሉ  እኛ ሕያዋን ግን ከዛሬ ጀምሮ ስከ ዘላለም እግዚአብሔርን እንባርካለን  ሃሌ ሉያ ,መልካም
